Frequency (Hz)	Level (dB)
13822.265625	-76.450699
13822.998047	-75.951736
13823.730469	-76.850998
13824.462891	-76.175575
13825.195312	-77.157303
13825.927734	-76.895187
13826.660156	-76.173531
13827.392578	-76.833824
13828.125000	-76.317940
13828.857422	-76.202820
13829.589844	-76.929459
13830.322266	-76.845261
13831.054688	-76.396324
13831.787109	-76.558426
13832.519531	-77.856041
13833.251953	-76.406403
13833.984375	-76.492340
13834.716797	-77.051857
13835.449219	-76.748108
13836.181641	-77.336288
13836.914062	-76.943611
13837.646484	-76.291924
13838.378906	-76.771011
13839.111328	-76.579590
13839.843750	-75.469658
13840.576172	-76.912636
13841.308594	-77.551109
13842.041016	-76.129013
13842.773438	-76.847519
13843.505859	-76.702614
13844.238281	-75.986397
13844.970703	-76.955681
13845.703125	-76.853935
13846.435547	-76.154999
13847.167969	-76.144783
13847.900391	-76.413254
13848.632812	-75.623596
13849.365234	-76.533676
13850.097656	-76.218201
13850.830078	-75.335960
13851.562500	-76.515160
13852.294922	-76.142593
13853.027344	-76.526527
13853.759766	-75.701164
13854.492188	-75.935242
13855.224609	-75.143372
13855.957031	-75.008980
13856.689453	-76.704933
13857.421875	-74.534348
13858.154297	-75.285973
13858.886719	-75.400192
13859.619141	-74.686852
13860.351562	-74.856026
13861.083984	-75.466400
13861.816406	-75.644203
13862.548828	-74.260803
13863.281250	-75.087151
13864.013672	-74.379883
13864.746094	-74.965172
13865.478516	-75.038200
13866.210938	-74.274338
13866.943359	-74.599777
13867.675781	-74.146484
13868.408203	-74.206581
13869.140625	-74.971268
13869.873047	-74.280373
13870.605469	-73.830902
13871.337891	-74.347328
13872.070312	-74.451157
13872.802734	-74.600891
13873.535156	-74.425156
13874.267578	-74.400719
13875.000000	-74.591354
13875.732422	-74.335182
13876.464844	-74.762016
13877.197266	-74.072197
13877.929688	-74.617195
13878.662109	-75.312584
13879.394531	-74.532539
13880.126953	-74.706795
13880.859375	-76.248688
13881.591797	-75.576897
13882.324219	-75.644608
13883.056641	-75.422928
13883.789062	-75.923775
13884.521484	-76.268578
13885.253906	-76.508163
13885.986328	-75.029068
13886.718750	-74.706650
13887.451172	-76.017563
13888.183594	-75.616730
13888.916016	-75.588593
13889.648438	-76.522186
13890.380859	-75.584427
13891.113281	-75.631393
13891.845703	-75.166954
13892.578125	-74.717743
13893.310547	-74.746124
13894.042969	-75.212868
13894.775391	-75.002495
13895.507812	-74.745201
13896.240234	-74.841164
13896.972656	-74.272972
13897.705078	-74.679985
13898.437500	-74.097099
13899.169922	-73.953133
13899.902344	-73.734009
13900.634766	-74.653786
13901.367188	-73.500458
13902.099609	-73.257507
13902.832031	-73.069565
13903.564453	-73.568924
13904.296875	-74.184189
13905.029297	-73.959167
13905.761719	-72.871155
13906.494141	-72.585495
13907.226562	-73.317558
13907.958984	-74.035637
13908.691406	-74.033455
13909.423828	-73.620728
13910.156250	-72.985306
13910.888672	-73.527473
13911.621094	-73.822304
13912.353516	-74.282578
13913.085938	-73.173187
13913.818359	-73.457146
13914.550781	-74.727585
13915.283203	-75.072487
13916.015625	-73.855316
13916.748047	-73.558395
13917.480469	-74.582664
13918.212891	-74.473244
13918.945312	-74.825691
13919.677734	-74.868515
13920.410156	-74.302704
13921.142578	-75.294144
13921.875000	-75.391838
13922.607422	-74.603905
13923.339844	-74.973824
13924.072266	-75.361832
13924.804688	-75.436035
13925.537109	-76.300507
13926.269531	-75.620094
13927.001953	-75.976059
13927.734375	-77.248322
13928.466797	-76.630310
13929.199219	-76.523643
13929.931641	-77.814804
13930.664062	-76.851303
13931.396484	-76.126831
13932.128906	-77.778343
13932.861328	-77.207230
13933.593750	-76.121056
13934.326172	-78.189194
13935.058594	-77.259346
13935.791016	-76.734634
13936.523438	-78.738213
13937.255859	-76.876740
13937.988281	-76.314468
13938.720703	-78.186180
13939.453125	-76.601509
13940.185547	-76.284317
13940.917969	-77.886559
13941.650391	-77.363304
13942.382812	-75.138695
13943.115234	-76.765457
13943.847656	-76.551537
13944.580078	-75.709175
13945.312500	-77.909554
13946.044922	-76.842903
13946.777344	-75.381813
13947.509766	-77.778137
13948.242188	-77.131561
13948.974609	-75.721825
13949.707031	-76.230736
13950.439453	-76.832458
13951.171875	-76.545288
13951.904297	-76.497314
13952.636719	-76.591141
13953.369141	-75.756981
13954.101562	-76.951736
13954.833984	-76.652176
13955.566406	-76.014923
13956.298828	-76.498924
13957.031250	-76.804489
13957.763672	-76.960876
13958.496094	-77.011505
13959.228516	-77.395126
13959.960938	-76.779861
13960.693359	-76.659470
13961.425781	-76.089600
13962.158203	-76.918701
13962.890625	-76.998390
13963.623047	-77.171005
13964.355469	-76.296555
13965.087891	-77.330940
13965.820312	-77.121300
13966.552734	-75.743271
13967.285156	-76.795349
13968.017578	-77.202408
13968.750000	-75.729065
13969.482422	-76.854027
13970.214844	-77.499100
13970.947266	-75.138412
13971.679688	-76.060188
13972.412109	-76.767693
13973.144531	-74.612755
13973.876953	-75.036850
13974.609375	-77.537018
13975.341797	-74.702957
13976.074219	-75.608742
13976.806641	-76.621132
13977.539062	-74.308098
13978.271484	-74.684937
13979.003906	-77.125244
13979.736328	-74.358154
13980.468750	-75.589600
13981.201172	-77.385887
13981.933594	-74.207329
13982.666016	-75.755173
13983.398438	-76.758255
13984.130859	-75.094437
13984.863281	-75.597313
13985.595703	-77.753159
13986.328125	-75.965439
13987.060547	-75.959869
13987.792969	-78.306580
13988.525391	-77.232063
13989.257812	-76.735825
13989.990234	-77.383438
13990.722656	-77.271187
13991.455078	-77.703018
13992.187500	-78.766937
13992.919922	-77.860825
13993.652344	-78.328262
13994.384766	-78.432167
13995.117188	-77.640350
13995.849609	-78.503502
13996.582031	-78.284149
13997.314453	-78.750259
13998.046875	-78.236290
13998.779297	-78.523666
13999.511719	-77.731613
14000.244141	-78.171471
14000.976562	-78.313957
14001.708984	-78.344276
14002.441406	-77.932243
14003.173828	-77.530548
14003.906250	-78.730614
14004.638672	-77.389526
14005.371094	-78.189636
14006.103516	-77.520187
14006.835938	-76.108055
14007.568359	-77.325386
14008.300781	-77.785980
14009.033203	-76.614700
14009.765625	-77.230377
14010.498047	-77.434982
14011.230469	-76.571457
14011.962891	-77.466301
14012.695312	-77.336777
14013.427734	-76.107903
14014.160156	-76.992905
14014.892578	-77.292953
14015.625000	-76.350395
14016.357422	-76.689415
14017.089844	-77.382187
14017.822266	-76.806633
14018.554688	-76.745461
14019.287109	-77.048531
14020.019531	-76.722748
14020.751953	-77.974304
14021.484375	-78.392868
14022.216797	-77.152954
14022.949219	-77.439270
14023.681641	-78.186562
14024.414062	-77.816895
14025.146484	-77.826073
14025.878906	-78.571548
14026.611328	-77.343590
14027.343750	-78.354652
14028.076172	-77.996567
14028.808594	-77.015968
14029.541016	-78.847816
14030.273438	-78.627808
14031.005859	-77.522980
14031.738281	-78.100510
14032.470703	-78.771477
14033.203125	-77.774948
14033.935547	-77.173370
14034.667969	-78.483856
14035.400391	-77.649078
14036.132812	-77.938324
14036.865234	-78.379089
14037.597656	-76.949829
14038.330078	-77.038773
14039.062500	-77.230721
14039.794922	-77.008888
14040.527344	-77.860008
14041.259766	-77.881256
14041.992188	-76.714928
14042.724609	-77.871910
14043.457031	-77.810799
14044.189453	-77.308014
14044.921875	-77.341492
14045.654297	-78.137726
14046.386719	-77.685753
14047.119141	-77.128494
14047.851562	-78.073502
14048.583984	-77.318916
14049.316406	-77.464905
14050.048828	-77.629059
14050.781250	-77.656898
14051.513672	-77.386482
14052.246094	-78.307968
14052.978516	-77.614273
14053.710938	-77.954979
14054.443359	-78.002144
14055.175781	-77.296181
14055.908203	-77.414986
14056.640625	-77.741394
14057.373047	-76.742500
14058.105469	-77.173645
14058.837891	-78.694946
14059.570312	-77.020264
14060.302734	-76.843605
14061.035156	-77.392448
14061.767578	-76.547295
14062.500000	-76.350609
14063.232422	-77.297668
14063.964844	-76.427635
14064.697266	-75.862518
14065.429688	-77.399902
14066.162109	-75.713112
14066.894531	-75.807175
14067.626953	-77.300392
14068.359375	-76.175659
14069.091797	-75.160217
14069.824219	-76.943390
14070.556641	-76.187225
14071.289062	-75.446373
14072.021484	-76.992287
14072.753906	-75.828712
14073.486328	-75.659142
14074.218750	-76.834618
14074.951172	-76.268288
14075.683594	-75.432205
14076.416016	-76.813873
14077.148438	-76.622528
14077.880859	-75.499496
14078.613281	-77.125923
14079.345703	-76.531967
14080.078125	-75.858704
14080.810547	-77.716309
14081.542969	-77.099686
14082.275391	-75.943863
14083.007812	-77.975456
14083.740234	-77.859169
14084.472656	-77.246887
14085.205078	-77.957008
14085.937500	-78.048622
14086.669922	-76.911697
14087.402344	-77.872307
14088.134766	-77.643799
14088.867188	-76.944176
14089.599609	-77.972496
14090.332031	-77.540718
14091.064453	-77.652245
14091.796875	-77.942688
14092.529297	-78.325340
14093.261719	-77.935417
14093.994141	-78.365738
14094.726562	-78.466171
14095.458984	-78.435219
14096.191406	-78.520638
14096.923828	-79.050049
14097.656250	-77.928635
14098.388672	-77.993446
14099.121094	-78.161362
14099.853516	-78.015884
14100.585938	-78.206001
14101.318359	-78.947922
14102.050781	-78.383095
14102.783203	-78.982887
14103.515625	-78.971741
14104.248047	-78.910301
14104.980469	-78.352257
14105.712891	-78.805199
14106.445312	-78.925552
14107.177734	-79.678452
14107.910156	-79.077881
14108.642578	-79.055267
14109.375000	-79.548592
14110.107422	-79.155479
14110.839844	-79.627098
14111.572266	-78.026825
14112.304688	-78.238716
14113.037109	-78.530258
14113.769531	-78.196175
14114.501953	-78.370445
14115.234375	-77.620636
14115.966797	-78.263733
14116.699219	-78.779854
14117.431641	-77.804405
14118.164062	-77.794334
14118.896484	-77.620903
14119.628906	-78.239151
14120.361328	-78.430870
14121.093750	-77.166199
14121.826172	-77.565544
14122.558594	-78.407677
14123.291016	-78.006866
14124.023438	-78.844765
14124.755859	-76.922493
14125.488281	-77.729973
14126.220703	-78.053795
14126.953125	-78.033165
14127.685547	-78.215340
14128.417969	-77.407333
14129.150391	-77.659981
14129.882812	-77.852280
14130.615234	-78.360306
14131.347656	-77.801010
14132.080078	-78.414642
14132.812500	-77.847198
14133.544922	-78.472923
14134.277344	-78.372597
14135.009766	-77.905174
14135.742188	-78.391891
14136.474609	-78.377434
14137.207031	-78.731636
14137.939453	-77.644600
14138.671875	-77.854790
14139.404297	-77.884483
14140.136719	-79.010712
14140.869141	-78.146675
14141.601562	-78.346703
14142.333984	-78.198326
14143.066406	-77.728226
14143.798828	-78.742348
14144.531250	-77.846642
14145.263672	-77.889824
14145.996094	-78.347504
14146.728516	-78.887901
14147.460938	-78.198051
14148.193359	-78.438026
14148.925781	-77.874725
14149.658203	-77.583725
14150.390625	-77.983154
14151.123047	-78.306511
14151.855469	-78.309662
14152.587891	-78.474281
14153.320312	-77.960701
14154.052734	-77.168716
14154.785156	-77.872086
14155.517578	-78.551636
14156.250000	-77.953140
14156.982422	-77.834267
14157.714844	-77.262627
14158.447266	-77.170502
14159.179688	-78.905602
14159.912109	-78.912003
14160.644531	-78.142014
14161.376953	-78.256432
14162.109375	-77.929276
14162.841797	-78.229866
14163.574219	-78.780754
14164.306641	-78.162781
14165.039062	-78.076302
14165.771484	-78.602295
14166.503906	-78.860764
14167.236328	-77.900047
14167.968750	-78.484055
14168.701172	-77.955742
14169.433594	-78.795563
14170.166016	-78.992455
14170.898438	-77.587173
14171.630859	-78.585220
14172.363281	-78.000114
14173.095703	-77.819374
14173.828125	-79.609215
14174.560547	-79.243721
14175.292969	-78.221611
14176.025391	-78.152161
14176.757812	-78.337082
14177.490234	-78.360718
14178.222656	-78.866020
14178.955078	-78.768341
14179.687500	-77.674324
14180.419922	-77.922989
14181.152344	-78.291046
14181.884766	-78.711205
14182.617188	-78.399048
14183.349609	-78.284264
14184.082031	-78.573944
14184.814453	-77.990990
14185.546875	-78.884216
14186.279297	-77.363663
14187.011719	-77.639877
14187.744141	-78.392509
14188.476562	-78.422256
14189.208984	-78.460068
14189.941406	-77.672371
14190.673828	-77.885513
14191.406250	-78.516380
14192.138672	-77.687088
14192.871094	-77.922020
14193.603516	-76.974869
14194.335938	-78.226646
14195.068359	-78.123695
14195.800781	-77.707855
14196.533203	-77.405655
14197.265625	-78.337242
14197.998047	-77.714081
14198.730469	-78.912819
14199.462891	-78.956299
14200.195312	-77.051918
14200.927734	-78.730881
14201.660156	-78.801949
14202.392578	-78.259216
14203.125000	-78.969360
14203.857422	-79.081482
14204.589844	-78.086670
14205.322266	-79.139435
14206.054688	-78.738571
14206.787109	-78.168564
14207.519531	-78.703949
14208.251953	-78.641808
14208.984375	-78.860664
14209.716797	-79.201065
14210.449219	-79.094521
14211.181641	-78.265923
14211.914062	-78.654274
14212.646484	-79.420677
14213.378906	-77.833008
14214.111328	-79.171303
14214.843750	-78.311302
14215.576172	-78.269600
14216.308594	-79.129768
14217.041016	-79.339996
14217.773438	-79.178894
14218.505859	-79.931999
14219.238281	-78.780869
14219.970703	-78.559219
14220.703125	-79.306099
14221.435547	-79.302429
14222.167969	-78.260155
14222.900391	-80.180878
14223.632812	-79.157845
14224.365234	-78.567360
14225.097656	-80.363037
14225.830078	-79.166031
14226.562500	-78.507103
14227.294922	-79.144096
14228.027344	-79.786026
14228.759766	-78.881126
14229.492188	-79.809387
14230.224609	-79.715851
14230.957031	-78.501175
14231.689453	-80.382919
14232.421875	-79.565781
14233.154297	-78.978035
14233.886719	-78.866570
14234.619141	-79.608833
14235.351562	-78.017960
14236.083984	-78.535904
14236.816406	-79.139915
14237.548828	-78.442551
14238.281250	-78.476906
14239.013672	-78.869514
14239.746094	-78.326790
14240.478516	-78.485641
14241.210938	-79.721062
14241.943359	-78.035461
14242.675781	-77.589432
14243.408203	-78.876114
14244.140625	-78.028816
14244.873047	-78.895538
14245.605469	-79.823364
14246.337891	-78.286499
14247.070312	-78.676979
14247.802734	-80.481079
14248.535156	-78.905380
14249.267578	-79.013145
14250.000000	-79.572128
14250.732422	-77.965942
14251.464844	-78.830292
14252.197266	-79.048264
14252.929688	-78.748802
14253.662109	-78.087181
14254.394531	-79.822021
14255.126953	-77.744049
14255.859375	-78.214233
14256.591797	-78.878220
14257.324219	-78.306343
14258.056641	-77.792427
14258.789062	-79.333771
14259.521484	-78.133560
14260.253906	-77.758102
14260.986328	-79.041107
14261.718750	-78.984573
14262.451172	-77.998024
14263.183594	-78.706406
14263.916016	-78.050446
14264.648438	-77.888641
14265.380859	-78.596359
14266.113281	-78.134369
14266.845703	-77.705269
14267.578125	-79.136009
14268.310547	-78.824615
14269.042969	-78.441711
14269.775391	-79.201469
14270.507812	-78.744339
14271.240234	-77.430939
14271.972656	-79.795067
14272.705078	-79.314728
14273.437500	-77.850166
14274.169922	-78.858444
14274.902344	-79.900650
14275.634766	-78.250877
14276.367188	-79.822296
14277.099609	-78.510376
14277.832031	-79.238365
14278.564453	-79.977715
14279.296875	-79.842590
14280.029297	-77.465919
14280.761719	-79.542915
14281.494141	-79.406708
14282.226562	-78.927002
14282.958984	-79.353348
14283.691406	-79.836723
14284.423828	-79.390511
14285.156250	-79.796738
14285.888672	-79.369713
14286.621094	-78.423309
14287.353516	-79.757263
14288.085938	-79.836800
14288.818359	-78.379120
14289.550781	-79.499504
14290.283203	-80.421577
14291.015625	-78.759590
14291.748047	-79.544731
14292.480469	-80.271759
14293.212891	-79.286270
14293.945312	-79.341072
14294.677734	-80.171432
14295.410156	-79.537834
14296.142578	-79.478859
14296.875000	-80.215416
14297.607422	-79.252350
14298.339844	-79.440872
14299.072266	-79.471428
14299.804688	-79.143890
14300.537109	-80.169952
14301.269531	-80.062965
14302.001953	-79.574768
14302.734375	-79.297485
14303.466797	-79.123749
14304.199219	-78.794319
14304.931641	-80.026596
14305.664062	-78.885094
14306.396484	-78.364075
14307.128906	-79.406639
14307.861328	-79.207138
14308.593750	-78.601410
14309.326172	-78.663559
14310.058594	-77.434753
14310.791016	-77.793449
14311.523438	-77.633118
14312.255859	-76.857063
14312.988281	-76.280701
14313.720703	-76.781326
14314.453125	-77.038719
14315.185547	-77.542587
14315.917969	-77.128616
14316.650391	-77.220512
14317.382812	-78.459335
14318.115234	-77.807251
14318.847656	-78.581947
14319.580078	-77.579781
14320.312500	-76.830025
14321.044922	-77.842567
14321.777344	-78.086060
14322.509766	-78.302086
14323.242188	-77.193764
14323.974609	-77.412498
14324.707031	-77.106949
14325.439453	-76.788414
14326.171875	-76.565948
14326.904297	-76.132797
14327.636719	-76.089569
14328.369141	-77.024719
14329.101562	-77.412437
14329.833984	-76.713264
14330.566406	-77.794441
14331.298828	-77.762505
14332.031250	-77.271820
14332.763672	-78.363068
14333.496094	-77.652252
14334.228516	-77.667183
14334.960938	-77.617409
14335.693359	-77.138306
14336.425781	-76.975929
14337.158203	-77.018707
14337.890625	-77.544258
14338.623047	-76.881851
14339.355469	-76.977272
14340.087891	-76.656822
14340.820312	-77.269005
14341.552734	-77.299088
